Date,Y,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28,x29,x30,x31,x32,x33,x34,x35,x36,x37,x38,x39,x40,x41,x42,x43,x44,x45,x46,x47,x48,x49,x50,x51,x52,x53,x54,x55,x56,x57,x58,x59,x60,x61,x62,x63,x64,Unnamed: 66
2017-12-09,7.1164,6.7795,538.002,714.367,64.7219,0.4543,46.8359,74.0142,45.0301,36980.0,5.8172,50159.8,57358.1,59866.0,60624.2,92611.9,745.553,2.568,712.386,733.49,721.727,0.4272,890.917,47.7538,0.3255,47.7393,0.3549,0.3374,0.4947,0.4905,20.5,4.39,0.417,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.5%,40.01,613.99,
2017-12-10,7.1308,6.7802,538.001,715.25,64.6418,0.4528,47.1312,73.8948,45.0326,36980.0,5.8135,50616.0,58976.8,60963.0,61363.3,92137.1,746.389,2.571,712.752,734.784,722.577,0.5263,891.449,47.546,0.309,47.2745,0.3618,0.3382,0.4949,0.4889,20.5,4.38,0.414,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.5%,40.01,613.71,
2017-12-11,7.1384,6.8276,537.958,713.233,65.1946,0.4377,47.7,73.934,45.0236,36980.0,5.5841,52845.1,60662.1,62625.2,62444.0,91726.5,742.838,2.5651,710.193,733.197,717.096,0.1092,888.971,47.8643,0.3228,49.0511,0.3351,0.3407,0.4478,0.4362,20.2,4.44,0.427,1277.0,4.4,6.0,6.8,,324.2,371.2,399.2,463.0,517.2,584.4,685.8,719.8,743.8,65.69,59.37,675.0,0.01,140.0,4494.0,1.31,327.0,2054.0,2259.0,2259.0,594.0,35.52,0.84,2870.0,6.5%,40.06,615.12,
2017-12-12,7.107,7.0589,538.001,705.957,68.1998,0.4539,48.1591,74.4906,45.0501,32631.9,5.3021,55191.6,57782.8,63968.8,63870.3,91331.4,736.96,2.5894,702.942,730.71,708.183,0.0632,910.536,50.3316,0.3101,52.343,0.3017,0.3403,0.4344,0.4221,20.4,4.31,0.417,1236.0,3.5,4.9,9.5,0.29,,,,,,,,,,,,,,,,,,,,,,,,,6.4%,39.81,621.64,
2017-12-13,7.0824,7.0992,537.995,705.924,68.4277,0.4641,47.9162,75.0315,45.0525,29980.0,5.1477,56006.7,54164.6,63968.5,64666.5,90857.8,737.396,2.6033,703.153,731.524,707.462,0.0807,911.906,50.7237,0.3086,52.3028,0.3046,0.339,0.4321,0.4214,20.6,4.26,0.388,1171.0,4.2,6.7,5.4,,318.2,365.8,394.8,457.4,511.2,577.6,678.8,715.4,743.0,,59.38,671.0,,92.0,4593.0,1.3,348.0,2128.0,2322.0,2322.0,638.0,35.74,0.85,3022.0,6.4%,39.96,620.95,
2017-12-14,7.1172,7.1432,538.001,705.683,68.7232,0.4675,47.9159,75.0806,45.0463,29980.0,5.2029,55948.0,54581.2,64020.7,64291.5,90909.5,735.532,2.6062,702.858,729.746,708.622,0.1793,913.903,50.8279,0.3006,52.1038,0.3061,0.3406,0.4352,0.4325,20.4,4.25,0.393,1188.0,4.1,5.5,4.3,0.52,,,,,,,,,,,,,,,,,,,,,,,,,6.4%,39.96,620.51,
2017-12-15,7.0957,7.1555,538.005,705.948,68.8535,0.4675,47.8278,75.0076,45.0396,29980.0,5.3326,55567.8,52712.5,65094.9,64988.4,90598.4,735.2,2.6107,703.047,728.188,708.21,0.1657,907.528,50.6921,0.3011,52.2302,0.302,0.3415,0.4369,0.4234,20.4,4.13,0.393,1147.0,4.5,6.8,4.8,,,,,,,,,,,,59.44,679.0,,115.0,4697.0,1.3,328.0,2145.0,2423.0,2423.0,690.0,35.61,0.85,3142.0,6.4%,39.96,620.63,
2017-12-16,7.0268,7.1295,537.999,705.408,68.7463,0.4671,47.4819,75.0717,45.0492,29980.0,5.4657,57015.3,50236.1,64731.4,64801.3,89574.9,729.756,2.6183,703.209,724.558,711.12,0.1277,898.64,50.7238,0.3012,52.165,0.3018,0.3456,0.4233,0.4183,20.6,4.13,0.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.4%,39.96,621.38,
2017-12-17,7.0286,7.1175,537.997,705.047,68.6553,0.4675,46.9285,74.9994,45.0519,29980.0,5.3221,55801.4,53031.6,65011.3,63800.0,90089.5,731.297,2.6117,702.622,724.618,711.018,0.0704,897.799,50.7574,0.3035,52.423,0.2991,0.3469,0.4273,0.421,20.6,4.1,0.372,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.5%,40.48,621.34,
2017-12-18,7.0616,7.1475,538.009,704.967,68.8689,0.4696,46.8799,74.9706,45.0239,29312.7,5.4186,55305.6,54904.0,63892.6,63356.3,90529.0,731.911,2.606,702.437,723.835,710.936,0.3392,902.648,50.669,0.3112,51.9096,0.3076,0.3464,0.4321,0.4264,20.6,4.09,0.377,1181.0,4.8,7.4,3.4,,316.0,365.6,394.0,454.8,506.0,568.0,662.2,701.4,737.8,68.3,58.67,606.0,0.01,101.0,4444.0,1.26,349.0,2041.0,2260.0,2260.0,641.0,35.73,0.86,3123.0,6.4%,39.74,620.59,
2017-12-19,7.0818,7.1376,537.993,704.828,68.8114,0.4715,47.8977,74.9948,45.039,27000.0,5.4254,55147.3,55817.4,63094.3,63420.3,90387.8,731.995,2.6092,702.254,724.478,710.826,0.1536,891.979,51.0596,0.2899,51.8329,0.31,0.3471,0.4329,0.4289,20.4,4.18,0.404,1207.0,3.7,5.1,3.9,0.43,,,,,,,,,,,,,,,,,,,,,,,,,6.4%,39.99,620.96,
2017-12-20,7.0791,7.1529,538.001,704.506,69.0,0.4702,49.4059,75.0416,45.0575,27000.0,5.4383,55301.0,56094.3,63390.7,63597.7,91012.6,732.268,2.6055,701.828,724.829,709.946,0.2187,882.513,51.0002,0.2972,52.0706,0.306,0.346,0.4419,0.4325,20.4,4.26,0.405,1194.0,4.0,6.1,3.7,,317.6,365.6,394.2,455.4,507.2,570.0,663.8,702.4,737.8,,59.0,631.0,,116.0,4536.0,1.27,326.0,2117.0,2367.0,2367.0,681.0,35.61,0.86,3233.0,6.4%,39.99,621.32,
2017-12-21,7.1189,7.1766,537.987,704.356,69.1794,0.4695,50.0894,74.9171,45.0321,26995.3,5.2868,55459.5,56332.3,63733.9,63850.2,91593.6,734.782,2.5996,701.54,727.296,709.71,0.2786,883.177,50.9555,0.299,52.2471,0.3037,0.3446,0.4561,0.442,20.5,4.23,0.402,1269.0,4.5,6.7,2.8,0.51,,,,,,,,,,,,,,,,,,,,,,,,,6.4%,39.99,621.04,
2017-12-22,7.1367,7.3495,538.0,701.403,70.7456,0.4695,50.2606,75.1159,45.0619,27000.0,5.4727,53734.1,54322.1,66319.1,65055.5,92570.6,729.796,2.601,699.51,720.755,709.26,0.2851,932.077,51.7268,0.3008,53.4493,0.2917,0.3472,0.4582,0.449,20.4,4.22,0.4,1376.0,4.8,7.3,2.7,,,,,,,,,,,,59.22,503.0,,97.0,4007.0,1.19,295.0,2073.0,1628.0,1628.0,512.0,36.11,0.89,2717.0,6.4%,39.99,620.45,
2017-12-23,7.2412,7.3965,538.004,700.343,71.2021,0.471,50.4673,74.9834,45.0416,27000.0,5.4191,54163.1,55287.8,68216.5,66644.8,94330.8,732.852,2.6012,698.435,722.218,707.854,0.3471,945.668,51.7627,0.2994,53.0644,0.3027,0.3471,0.479,0.4684,20.0,4.55,0.437,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.4%,39.99,620.42,
2017-12-24,7.2429,7.4189,537.993,699.831,71.7599,0.4725,51.3965,75.056,45.0497,27000.0,5.3308,53860.2,55065.1,68704.6,67124.7,94776.2,733.597,2.6,697.887,724.713,705.659,0.3251,937.567,51.9427,0.2957,53.0445,0.3028,0.3473,0.4766,0.4683,20.2,4.54,0.447,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.4%,39.99,621.37,
2017-12-25,7.317,7.4015,538.008,698.238,71.4619,0.4744,50.0999,74.9816,45.049,27000.0,5.3774,53112.1,56689.3,70000.2,67261.0,95158.6,733.5,2.5914,696.222,723.511,704.532,0.0738,938.208,52.3766,0.2963,53.5905,0.3,0.3479,0.49,0.4798,20.3,4.38,0.419,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.4%,39.99,621.07,
2017-12-26,7.3378,7.3443,538.004,699.743,70.9476,0.4744,49.2556,74.9758,45.0454,27000.0,5.2162,53515.8,56922.7,70447.9,67979.1,95937.4,736.507,2.5995,697.812,724.171,706.375,0.2625,941.081,51.8972,0.2971,52.7536,0.31,0.3478,0.4916,0.4818,19.9,4.58,0.437,1486.0,5.1,8.5,4.6,0.44,,,,,,,,,,67.7,59.48,611.0,0.02,121.0,4629.0,1.24,353.0,2145.0,2533.0,2533.0,677.0,35.79,0.86,3616.0,6.4%,39.99,621.44,
2017-12-27,7.2893,7.3016,537.995,699.8,70.5918,0.4725,48.0973,74.887,45.0508,27000.0,5.1496,53523.6,56634.6,70209.9,68131.2,95994.4,735.983,2.5963,698.048,723.442,706.285,0.0776,935.644,51.886,0.2998,53.1327,0.3022,0.3485,0.4863,0.4756,19.9,4.56,0.439,1371.0,5.0,8.6,6.6,,316.6,366.2,394.8,456.4,509.4,574.6,671.4,708.4,740.2,,59.48,602.0,,127.0,4548.0,1.23,376.0,2135.0,2427.0,2427.0,661.0,35.86,0.87,3617.0,6.4%,39.99,621.44,
2017-12-28,7.1495,7.47,538.569,696.283,72.3392,0.4791,48.6911,74.9296,45.0534,27000.0,5.1248,52500.2,55831.1,69099.4,67549.4,93998.9,732.504,2.61,694.515,722.146,701.023,0.1192,934.222,53.0747,0.297,54.8069,0.2856,0.3508,0.4864,0.4758,20.1,4.32,0.41,1298.0,4.7,7.5,6.7,0.39,,,,,,,,,,,,,,,,,,,,,,,,,6.4%,39.99,621.98,
2017-12-29,7.1238,7.5874,539.003,695.346,73.2005,0.4842,48.3834,74.9499,45.0448,27000.0,5.3022,55296.7,57294.8,66321.3,64162.6,93254.1,728.975,2.6127,693.694,719.061,700.597,0.1628,933.211,53.6997,0.2856,55.1664,0.2817,0.3515,0.4874,0.4793,20.7,4.03,0.377,1216.0,4.4,7.6,4.4,,,,,,,,,,,,59.44,616.0,,117.0,4745.0,1.24,366.0,2124.0,2599.0,2599.0,658.0,35.58,0.87,3777.0,6.4%,39.99,621.08,
2017-12-30,7.1546,7.5655,539.01,695.81,72.7184,0.4816,48.6987,74.9541,45.0188,27431.4,5.5486,50541.6,55641.2,69041.8,67884.5,93493.9,727.115,2.6069,694.367,715.58,701.237,0.228,930.543,53.174,0.2861,54.24,0.2927,0.3539,0.49,0.4777,20.5,4.23,0.39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.4%,39.99,620.34,
2017-12-31,7.2118,7.4231,539.014,698.099,71.3544,0.4739,49.2428,75.0158,45.0335,33327.8,5.5404,51832.5,56115.4,69296.0,68178.6,93758.8,730.589,2.596,696.747,718.418,703.963,0.1313,918.563,52.3082,0.2922,53.2241,0.3033,0.3522,0.4933,0.483,20.6,4.11,0.391,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.4%,39.99,620.35,
2018-01-01,7.1333,7.2983,539.003,700.282,70.1712,0.4669,48.9151,75.0492,45.0591,27000.0,5.2371,52952.8,56815.3,70045.9,68888.7,94535.7,735.28,2.5933,698.967,722.659,706.262,0.0671,913.885,51.7622,0.2982,52.803,0.3076,0.3491,0.4926,0.4838,20.4,4.32,0.413,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.4%,39.99,620.52,
2018-01-02,7.2809,7.243,539.003,701.947,69.6214,0.4622,49.7341,74.9819,45.0414,29397.2,5.2962,53340.1,56767.4,70098.0,68213.0,94840.7,737.403,2.5893,700.493,725.575,707.509,0.1314,917.401,51.0518,0.306,52.2885,0.3086,0.3468,0.4864,0.4785,20.4,4.44,0.419,1273.0,5.0,8.3,7.4,1.15,,,,,,,,,,,,,,,,,,,,,,,,,6.4%,39.99,620.33,
2018-01-03,7.3237,7.1611,539.006,703.788,68.8325,0.4615,50.6903,74.9428,45.0646,27674.2,5.1224,56742.5,60417.8,66918.6,64639.8,95339.8,740.187,2.586,702.083,730.942,708.628,0.0789,910.479,50.7935,0.3042,51.8174,0.3119,0.3412,0.4843,0.4796,20.4,4.37,0.415,1265.0,4.8,7.6,6.4,,316.8,364.2,392.2,454.0,506.2,569.2,663.6,702.0,737.4,,59.17,596.0,,126.0,4900.0,1.2,388.0,2063.0,2537.0,2537.0,708.0,35.81,0.87,3800.0,6.4%,39.99,620.35,
2018-01-04,7.3882,7.1744,538.999,704.336,69.0267,0.4661,48.0868,74.9057,45.0708,26990.0,5.2035,52519.4,65826.3,65790.9,66624.3,95714.0,739.699,2.5958,702.501,728.724,709.152,0.1877,912.242,50.862,0.3112,52.119,0.3025,0.3399,0.479,0.4718,20.6,4.34,0.405,1252.0,5.3,8.4,5.3,0.65,,,,,,,,,,,,,,,,,,,,,,,,,6.4%,39.99,620.91,
2018-01-05,7.4199,7.209,538.985,704.396,69.3663,0.4681,49.2462,75.0057,45.0724,26990.0,4.9814,55707.5,59921.8,68679.7,68393.4,95907.7,740.463,2.5961,702.329,731.876,708.615,0.1459,917.013,51.2873,0.2927,52.455,0.2991,0.3411,0.4573,0.4591,20.0,4.54,0.43,1242.0,5.5,10.0,6.5,,,,,,,,,,,,59.03,561.0,,131.0,4764.0,1.19,323.0,2035.0,2352.0,2352.0,660.0,35.93,0.88,3754.0,6.4%,39.99,620.68,
2018-01-06,7.4219,7.2864,538.996,702.208,70.0763,0.4675,50.3938,75.0682,45.0479,26990.0,4.9492,60336.3,53906.2,72304.1,66002.5,95845.8,738.89,2.5924,700.145,729.162,706.551,0.0911,915.406,51.9148,0.2931,53.3112,0.2921,0.3426,0.45,0.4565,20.4,4.38,0.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.4%,39.99,620.27,
2018-01-07,7.4452,7.2914,539.003,702.376,70.1334,0.4687,51.345,74.9532,45.0601,26990.0,4.9485,57958.6,60286.1,70053.7,65214.4,96213.0,739.059,2.595,700.351,730.389,706.856,0.257,918.044,51.7394,0.2968,53.1348,0.2928,0.3408,0.4515,0.4615,20.2,4.52,0.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.4%,39.99,620.37,
2018-01-08,7.4417,7.3017,539.003,703.444,70.2216,0.47,50.3558,75.0859,45.0384,26990.0,4.8771,56165.9,62453.5,68610.3,66826.6,96414.3,739.722,2.6015,701.428,730.633,707.856,0.2517,914.415,51.6224,0.297,53.0825,0.288,0.341,0.4476,0.4553,20.4,4.68,0.42,1232.0,5.9,9.9,5.2,,326.6,371.0,397.8,457.0,506.2,566.0,655.6,694.0,732.8,68.53,58.6,564.0,0.04,140.0,4822.0,1.18,355.0,2045.0,2402.0,2402.0,672.0,35.96,0.88,3868.0,6.4%,39.99,620.2,
2018-01-09,7.4589,7.2995,538.998,702.315,70.192,0.479,48.9374,74.9983,45.0545,26990.0,4.9269,52581.3,66169.5,66845.3,69707.6,96877.8,739.045,2.6155,700.532,729.494,707.161,0.3175,912.717,51.9547,0.2933,53.2434,0.2892,0.3408,0.4521,0.4637,20.4,4.61,0.411,1030.0,6.1,10.3,5.0,1.15,,,,,,,,,,,,,,,,,,,,,,,,,6.4%,39.99,620.18,
2018-01-10,7.4602,7.303,539.575,702.431,70.387,0.4796,49.4227,75.0846,45.0353,26990.0,4.8777,53508.4,66577.4,66789.3,68379.5,96880.8,739.122,2.6143,700.72,729.54,707.329,0.2232,909.227,52.3389,0.2917,53.5331,0.2881,0.3401,0.4519,0.4663,20.1,4.75,0.426,1385.0,6.2,10.0,5.8,,334.8,376.6,402.2,461.2,510.6,570.8,660.2,697.8,734.6,,59.85,390.0,,107.0,3810.0,1.18,289.0,2049.0,1283.0,1283.0,432.0,35.98,0.94,3134.0,6.4%,39.99,620.81,
2018-01-11,7.4719,7.2966,540.001,702.394,70.5063,0.4836,48.4877,75.0365,45.0704,26990.0,4.8464,53800.6,67266.9,65726.4,69761.0,97369.5,738.906,2.618,700.605,729.234,707.46,0.1054,909.712,52.7218,0.2904,53.8771,0.2872,0.3404,0.4534,0.4667,20.4,4.5,0.402,1471.0,6.1,10.2,4.7,1.41,,,,,,,,,,,,,,,,,,,,,,,,,6.4%,39.99,621.58,
2018-01-12,7.4962,7.3844,539.994,699.966,71.1842,0.4849,48.936,75.0231,45.0387,26990.0,4.7873,59572.0,61428.3,68203.2,67955.2,97594.3,738.368,2.6176,698.133,729.151,705.409,0.0883,907.408,53.2947,0.2956,54.5164,0.2821,0.3412,0.4469,0.4723,20.4,4.59,0.4,1246.0,5.7,9.7,4.1,,,,,,,,,,,,59.21,570.0,,129.0,5090.0,1.18,355.0,2000.0,2707.0,2707.0,724.0,35.83,0.88,4329.0,6.4%,39.88,620.93,
2018-01-13,7.5332,7.4681,539.999,699.077,71.9955,0.4858,48.805,74.9987,45.0419,26990.0,4.7627,52327.6,69392.8,66974.6,69992.2,98177.4,740.051,2.6165,697.634,730.192,704.13,0.1444,910.179,53.6149,0.2778,54.6573,0.281,0.3414,0.4419,0.4731,20.2,4.68,0.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.4%,39.54,620.75,
2018-01-14,7.5185,7.5076,539.998,698.58,72.4624,0.483,49.4037,75.0193,45.0518,26990.0,4.756,54639.3,69165.8,66622.7,68058.3,98101.5,739.998,2.6122,697.179,730.197,703.64,0.3048,910.696,53.4857,0.2832,54.9633,0.2755,0.3412,0.4407,0.4735,20.2,4.66,0.408,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.4%,39.71,620.87,
2018-01-15,7.5129,7.5651,539.995,698.814,73.0955,0.4847,49.008,75.012,45.0507,26990.0,4.7474,48828.3,69572.6,67984.3,72192.5,98129.1,740.142,2.6158,697.296,730.301,703.809,0.4778,907.403,53.3123,0.2852,55.0675,0.2703,0.3417,0.4413,0.4731,20.4,4.54,0.413,1254.0,6.1,11.2,4.9,,317.6,366.8,395.0,456.8,507.2,567.8,658.2,696.6,733.8,67.25,59.08,584.0,0.05,137.0,5143.0,1.17,355.0,2101.0,2841.0,2841.0,774.0,35.53,0.89,4615.0,6.2%,38.26,621.56,
2018-01-16,7.7863,7.7092,539.993,696.845,74.4588,0.4912,48.8604,75.0137,45.0617,27005.9,5.0617,48802.3,69560.0,68352.1,72795.0,98509.2,739.385,2.6226,695.407,729.62,701.345,0.3879,908.047,54.2216,0.2789,55.5389,0.2704,0.3406,0.4429,0.4689,20.4,4.57,0.405,1223.0,6.4,11.9,5.8,0.73,,,,,,,,,,,,,,,,,,,,,,,,,6.4%,39.55,621.82,
2018-01-17,7.9723,7.785,540.007,694.997,75.1708,0.4945,48.2443,75.0181,45.0651,27000.0,5.4199,49524.1,69788.1,66279.5,72011.9,97798.0,737.051,2.6266,693.804,726.99,699.962,0.2065,894.273,54.842,0.2773,55.8545,0.271,0.3436,0.4483,0.4679,20.3,4.53,0.399,1260.0,5.7,10.5,5.3,,323.0,371.6,399.6,460.2,511.2,572.6,646.6,702.8,737.2,,58.79,583.0,,155.0,5193.0,1.16,345.0,2031.0,2933.0,2933.0,779.0,35.61,0.89,4773.0,6.4%,39.99,621.74,
2018-01-18,7.9022,7.7408,540.002,695.006,74.7618,0.4947,49.2623,74.997,45.0411,27000.0,5.4873,58336.9,69345.0,63093.6,63461.3,96493.5,734.718,2.6215,693.677,725.109,700.66,0.2722,892.625,54.7759,0.2797,55.7158,0.2741,0.3431,0.4427,0.4724,20.5,4.48,0.403,1275.0,6.2,11.1,4.0,1.14,,,,,,,,,,,,,,,,,,,,,,,,,6.4%,39.99,621.63,
2018-01-19,7.8911,7.7262,540.001,695.003,74.6111,0.4979,49.1138,75.0205,45.0363,27000.0,5.5242,54358.5,68689.3,64130.5,66473.9,96258.3,732.891,2.6246,693.648,723.34,701.095,0.232,885.624,55.0791,0.2761,55.8681,0.2728,0.3453,0.4458,0.475,20.3,4.52,0.388,1262.0,4.4,6.4,2.9,,,,,,,,,,,,58.81,563.0,,139.0,5151.0,1.15,405.0,2110.0,2910.0,2910.0,773.0,35.64,0.9,4848.0,6.4%,39.99,621.6,
2018-01-20,7.8655,7.6893,540.0,695.005,74.2591,0.4986,48.5082,75.0367,45.043,27000.0,5.5513,58719.3,70064.5,62320.4,61474.0,95863.6,732.024,2.6257,693.703,722.32,701.593,0.2321,934.459,54.912,0.2815,55.7457,0.2726,0.3453,0.4462,0.4752,20.5,4.41,0.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.4%,39.99,621.65,
2018-01-21,7.8519,7.7132,539.999,695.004,74.5056,0.4995,48.5121,75.0042,45.0359,27000.0,5.5093,58087.5,70117.1,62022.9,62275.9,95832.9,732.097,2.6256,693.687,722.41,701.352,0.2825,944.564,55.0182,0.2806,55.866,0.2716,0.346,0.4471,0.4768,20.3,4.48,0.39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.4%,39.99,621.71,
2018-01-22,7.8208,7.7276,539.993,694.993,74.5994,0.4997,48.1181,75.002,45.0376,27000.0,5.4805,57238.1,70087.1,61962.0,62234.3,95671.6,731.381,2.6294,693.787,721.567,701.349,0.3878,940.561,54.8599,0.2807,56.0374,0.2664,0.3465,0.4555,0.4799,20.5,4.46,0.399,1273.0,4.3,7.7,3.5,,319.8,367.4,395.0,455.6,505.8,565.6,656.2,696.0,734.8,66.69,58.64,536.0,0.02,131.0,5016.0,1.12,344.0,2124.0,2824.0,2824.0,780.0,35.66,0.9,4973.0,6.4%,39.99,621.43,
2018-01-23,7.8967,7.6964,540.003,694.502,74.3492,0.4995,49.0069,75.0681,45.0364,27000.0,5.5423,52386.1,69984.0,64057.1,67695.6,96921.2,730.677,2.6311,693.312,721.269,700.865,0.1096,936.26,55.1382,0.2767,56.0051,0.27,0.3475,0.4533,0.4792,20.5,4.45,0.396,1252.0,5.3,10.3,4.9,0.92,,,,,,,,,,,,,,,,,,,,,,,,,6.4%,40.0,621.79,
2018-01-24,7.8318,7.6923,539.998,693.709,74.3435,0.4998,49.6549,74.9901,45.0565,27000.0,5.2398,48234.7,67975.7,66936.7,72432.8,97491.1,732.046,2.6302,692.4,722.744,699.198,0.1286,933.634,55.3445,0.2745,56.1773,0.2705,0.3537,0.451,0.4801,20.3,4.53,0.39,1324.0,5.7,11.4,5.5,,327.2,373.2,400.0,459.4,509.8,570.0,660.0,698.4,735.6,,59.7,546.0,,133.0,5326.0,1.13,383.0,2102.0,3071.0,3071.0,811.0,35.73,0.91,5216.0,6.7%,41.89,622.11,
2018-01-25,7.9658,7.7971,539.997,692.033,75.3042,0.4997,49.9296,75.0095,45.0389,27000.0,5.485,48149.6,64661.1,70201.2,73388.1,98248.4,730.035,2.633,690.693,720.063,697.757,0.0675,931.562,55.7896,0.2747,56.544,0.2706,0.356,0.4464,0.4714,20.5,4.44,0.395,1297.0,5.3,10.3,4.5,1.76,,,,,,,,,,,,,,,,,,,,,,,,,6.6%,41.36,622.01,
2018-01-26,7.9782,7.7908,540.0,692.003,75.1702,0.5036,49.4427,75.0031,45.0515,27000.0,5.4481,49023.3,65126.4,69066.8,72695.9,98095.9,729.957,2.6381,690.716,720.073,697.803,0.0536,927.352,56.0502,0.2739,56.37,0.272,0.3554,0.4472,0.4708,20.5,4.56,0.399,1336.0,5.5,10.7,4.2,,,,,,,,,,,,59.52,494.0,,149.0,4959.0,1.1,355.0,2110.0,2663.0,2663.0,736.0,35.93,0.93,5075.0,6.8%,42.04,621.87,
2018-01-27,8.0122,7.8485,539.996,692.013,75.6769,0.5041,49.3494,75.0806,45.0312,27000.0,5.4409,49565.8,63791.3,69521.9,72270.5,97798.8,729.072,2.6405,690.353,718.935,697.449,0.2008,931.002,55.9793,0.2664,56.674,0.2654,0.3562,0.4462,0.4697,20.6,4.51,0.391,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.4%,39.93,621.5,
2018-01-28,7.9738,7.8349,539.998,692.052,75.5724,0.5024,48.6358,75.026,45.0626,27000.0,5.5308,54304.4,70742.9,62418.0,66131.7,97207.8,729.382,2.6385,690.34,719.846,697.463,0.1104,929.041,55.965,0.2669,56.8408,0.2609,0.3505,0.4458,0.472,20.4,4.49,0.383,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.5%,40.64,621.67,
2018-01-29,7.9446,7.8225,540.0,691.089,75.4183,0.5036,48.8934,74.97,45.0409,27861.8,5.6034,56725.0,70571.3,61915.0,63407.8,96840.5,727.351,2.6369,689.461,718.107,696.491,0.0632,924.816,56.2861,0.267,57.091,0.2604,0.3505,0.4468,0.4753,20.7,4.29,0.388,1233.0,5.3,10.5,5.8,,312.4,365.8,394.4,456.4,508.0,570.0,663.0,701.8,737.2,67.3,59.5,507.0,0.01,133.0,5185.0,1.1,383.0,2134.0,2931.0,2931.0,796.0,35.87,0.92,5293.0,6.5%,40.69,621.79,
2018-01-30,7.9401,7.8577,539.994,690.995,75.711,0.5039,48.8769,74.9774,45.0378,29980.0,5.5575,54793.5,60873.5,68334.8,69025.6,97006.4,726.877,2.6406,689.424,716.872,696.304,0.207,924.773,56.3312,0.2695,57.2338,0.2591,0.356,0.4452,0.4783,20.5,4.27,0.372,1233.0,4.8,9.1,5.8,0.89,,,,,,,,,,,,,,,,,,,,,,,,,6.5%,40.65,621.49,
2018-01-31,7.888,7.9002,540.001,691.005,76.1519,0.5036,48.7466,74.9716,45.0626,29980.0,5.5648,46535.1,58395.8,71792.4,74544.1,96314.5,724.43,2.6373,689.44,714.959,696.235,0.3226,922.167,56.1387,0.2679,57.205,0.2581,0.3613,0.4504,0.4807,20.6,4.37,0.365,1170.0,4.5,8.7,5.1,,324.2,371.8,399.4,459.2,510.4,572.4,664.4,702.8,737.8,,59.56,523.0,,162.0,5270.0,1.1,399.0,2115.0,2998.0,2998.0,787.0,35.66,0.93,5354.0,6.4%,39.71,621.27,
2018-02-01,7.8789,7.899,540.003,691.003,76.1569,0.5011,48.0745,75.0459,45.0451,29980.0,5.5647,46021.0,54406.3,74268.4,76491.6,96279.7,724.088,2.6353,689.518,715.174,696.44,0.2002,919.806,56.1351,0.2705,57.3807,0.2555,0.3632,0.4503,0.4818,20.9,4.07,0.37,1142.0,4.3,8.5,3.9,1.17,,,,,,,,,,,,,,,,,,,,,,,,,6.6%,41.12,621.43,
2018-02-02,7.8464,7.886,540.001,690.85,76.0615,0.5044,47.5143,75.0219,45.042,29980.0,5.5476,45942.0,52949.0,74836.0,76434.3,96211.0,723.648,2.643,689.322,714.883,696.325,0.1839,918.777,56.248,0.2692,57.3398,0.2565,0.3642,0.4504,0.4806,20.7,4.26,0.361,1181.0,4.1,7.9,5.6,,,,,,,,,,,,59.36,501.0,,118.0,5230.0,1.1,378.0,2071.0,2921.0,2921.0,772.0,35.62,0.93,5322.0,6.6%,41.03,621.62,
2018-02-03,7.8593,7.8727,540.0,690.867,75.9262,0.5086,47.295,75.0744,45.0456,29980.0,5.5285,50954.7,57899.7,70084.5,71843.2,96381.7,724.84,2.6463,689.221,713.839,696.031,0.076,916.61,56.5655,0.2644,57.1775,0.2598,0.3601,0.4494,0.4818,21.0,4.24,0.368,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.7%,41.37,621.61,
2018-02-04,7.8133,7.832,539.998,691.0,75.5835,0.5095,48.29,74.9745,45.0523,29980.0,5.4046,54725.8,59133.9,67526.5,69604.8,96787.0,726.254,2.6482,689.368,714.304,696.127,0.1057,917.854,56.6943,0.2626,57.0333,0.2632,0.3574,0.4477,0.4837,20.7,4.23,0.373,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.7%,41.97,622.03,
